Siruta,Localitate,Votanti_LP,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
160225,Ciucurova,2865000,336.45,336.45,1121.5,1121.5,4486,224.3,336.45,1121.5
160261,Crisan,2866000,185.1,185.1,617,617,2468,123.4,185.1,617
160305,Daeni,2867000,309.6,309.6,1032,1032,4128,206.4,309.6,1032
160323,Dorobantu,2868000,227.4,227.4,758,758,3032,151.6,227.4,758
160387,Frecatei,2869000,547.05,547.05,1823.5,1823.5,7294,364.7,547.05,1823.5
160430,Greci,2870000,793.95,793.95,2646.5,2646.5,10586,529.3,793.95,2646.5
160458,Grindu,2871000,211.5,211.5,705,705,2820,141,211.5,705
160476,Hamcearca,2872000,202.05,202.05,673.5,673.5,2694,134.7,202.05,673.5
160528,Horia,2873000,218.7,218.7,729,729,2916,145.8,218.7,729
160564,Izvoarele,2874000,320.25,320.25,1067.5,1067.5,4270,213.5,320.25,1067.5
160617,Jijila,2875000,847.35,847.35,2824.5,2824.5,11298,564.9,847.35,2824.5
160644,Jurilovca,2876000,693.9,693.9,2313,2313,9252,462.6,693.9,2313
160680,Luncavita,2877000,648.15,648.15,2160.5,2160.5,8642,432.1,648.15,2160.5
160724,Mahmudia,2878000,412.35,412.35,1374.5,1374.5,5498,274.9,412.35,1374.5
160779,Maliuc,2879000,142.8,142.8,476,476,1904,95.2,142.8,476
160831,Mihai Bravu,2880000,404.4,404.4,1348,1348,5392,269.6,404.4,1348
160877,Mihail Kogalniceanu,2881000,493.05,493.05,1643.5,1643.5,6574,328.7,493.05,1643.5
160911,Murighiol,2882000,529.5,529.5,1765,1765,7060,353,529.5,1765
160993,Nalbant,2883000,426.75,426.75,1422.5,1422.5,5690,284.5,426.75,1422.5
161035,Niculitel,2884000,727.5,727.5,2425,2425,9700,485,727.5,2425
161053,Nufaru,2885000,402,402,1340,1340,5360,268,402,1340
161106,Ostrov,2886000,315.3,315.3,1051,1051,4204,210.2,315.3,1051
161133,Pardina,2887000,87.45,87.45,291.5,291.5,1166,58.3,87.45,291.5
161151,Peceneaga,2888000,268.95,268.95,896.5,896.5,3586,179.3,268.95,896.5
161179,Sarichioi,2889000,1027.95,1027.95,3426.5,3426.5,13706,685.3,1027.95,3426.5
161231,Sfantu Gheorghe,2890000,125.4,125.4,418,418,1672,83.6,125.4,418
161259,Slava Cercheza,2891000,357.15,357.15,1190.5,1190.5,4762,238.1,357.15,1190.5
161286,Smardan,2892000,172.95,172.95,576.5,576.5,2306,115.3,172.95,576.5
161302,Somova,2893000,733.95,733.95,2446.5,2446.5,9786,489.3,733.95,2446.5
161348,Stejaru,2894000,237.3,237.3,791,791,3164,158.2,237.3,791
161384,Topolog,2895000,703.95,703.95,2346.5,2346.5,9386,469.3,703.95,2346.5
161464,Turcoaia,2896000,520.95,520.95,1736.5,1736.5,6946,347.3,520.95,1736.5
161482,Valea Nucarilor,2897000,527.85,527.85,1759.5,1759.5,7038,351.9,527.85,1759.5
161525,I.c.bratianu,2898000,179.4,179.4,598,598,2392,119.6,179.4,598
161543,Vacareni,2899000,333,333,1110,1110,4440,222,333,1110
161552,Bestepe,2900000,274.05,274.05,913.5,913.5,3654,182.7,274.05,913.5
161561,Valea Teilor,2901000,228.15,228.15,760.5,760.5,3042,152.1,228.15,760.5
161794,Municipiul Barlad,2902000,10938.9,10938.9,36463,36463,145852,7292.6,10938.9,36463
161829,Municipiul Husi,2903000,4577.4,4577.4,15258,15258,61032,3051.6,4577.4,15258
161856,Oras Negresti,2904000,1570.35,1570.35,5234.5,5234.5,20938,1046.9,1570.35,5234.5
161945,Municipiul Vaslui,2905000,14723.85,14723.85,49079.5,49079.5,196318,9815.9,14723.85,49079.5
162014,Albesti,2906000,462.9,462.9,1543,1543,6172,308.6,462.9,1543
162069,Alexandru Vlahuta,2907000,238.95,238.95,796.5,796.5,3186,159.3,238.95,796.5
162149,Arsura,2908000,245.1,245.1,817,817,3268,163.4,245.1,817
162194,Banca,2909000,876.3,876.3,2921,2921,11684,584.2,876.3,2921
162327,Bacani,2910000,464.1,464.1,1547,1547,6188,309.4,464.1,1547
162381,Bacesti,2911000,721.95,721.95,2406.5,2406.5,9626,481.3,721.95,2406.5
162452,Balteni,2912000,232.5,232.5,775,775,3100,155,232.5,775
162498,Berezeni,2913000,772.05,772.05,2573.5,2573.5,10294,514.7,772.05,2573.5
162559,Blagesti,2914000,213,213,710,710,2840,142,213,710
162595,Bogdana,2915000,243.15,243.15,810.5,810.5,3242,162.1,243.15,810.5
162693,Bogdanesti,2916000,500.7,500.7,1669,1669,6676,333.8,500.7,1669
162791,Bogdanita,2917000,236.25,236.25,787.5,787.5,3150,157.5,236.25,787.5
162871,Botesti,2918000,314.4,314.4,1048,1048,4192,209.6,314.4,1048
162924,Bunesti-Averesti,2919000,398.55,398.55,1328.5,1328.5,5314,265.7,398.55,1328.5
163002,Codaesti,2920000,682.2,682.2,2274,2274,9096,454.8,682.2,2274
163057,Coroiesti,2921000,321.3,321.3,1071,1071,4284,214.2,321.3,1071
163137,Costesti,2922000,441.3,441.3,1471,1471,5884,294.2,441.3,1471
163208,Cretesti,2923000,268.65,268.65,895.5,895.5,3582,179.1,268.65,895.5
163253,Danesti,2924000,333.9,333.9,1113,1113,4452,222.6,333.9,1113
163324,Deleni,2925000,355.8,355.8,1186,1186,4744,237.2,355.8,1186
163379,Delesti,2926000,352.8,352.8,1176,1176,4704,235.2,352.8,1176
163486,Dragomiresti,2927000,774.15,774.15,2580.5,2580.5,10322,516.1,774.15,2580.5
163618,Dranceni,2928000,714.3,714.3,2381,2381,9524,476.2,714.3,2381
163681,Duda-Epureni,2929000,696.3,696.3,2321,2321,9284,464.2,696.3,2321
163734,Dumesti,2930000,576.75,576.75,1922.5,1922.5,7690,384.5,576.75,1922.5
163789,Epureni,2931000,457.35,457.35,1524.5,1524.5,6098,304.9,457.35,1524.5
163832,Falciu,2932000,857.1,857.1,2857,2857,11428,571.4,857.1,2857
163903,Gagesti,2933000,300.9,300.9,1003,1003,4012,200.6,300.9,1003
163967,Gherghesti,2934000,421.2,421.2,1404,1404,5616,280.8,421.2,1404
164062,Garceni,2935000,385.95,385.95,1286.5,1286.5,5146,257.3,385.95,1286.5
164133,Grivita,2936000,552,552,1840,1840,7360,368,552,1840
164197,Hoceni,2937000,425.85,425.85,1419.5,1419.5,5678,283.9,425.85,1419.5
164277,Dimitrie Cantemir,2938000,393.45,393.45,1311.5,1311.5,5246,262.3,393.45,1311.5
164339,Iana,2939000,639.6,639.6,2132,2132,8528,426.4,639.6,2132
164393,Ivanesti,2940000,670.5,670.5,2235,2235,8940,447,670.5,2235
164543,Ivesti,2941000,416.55,416.55,1388.5,1388.5,5554,277.7,416.55,1388.5
164598,Laza,2942000,502.5,502.5,1675,1675,6700,335,502.5,1675
164687,Lipovat,2943000,632.25,632.25,2107.5,2107.5,8430,421.5,632.25,2107.5
164749,Lunca Banului,2944000,560.7,560.7,1869,1869,7476,373.8,560.7,1869
164829,Malusteni,2945000,352.5,352.5,1175,1175,4700,235,352.5,1175
164892,Miclesti,2946000,417,417,1390,1390,5560,278,417,1390
164936,Muntenii De Jos,2947000,640.95,640.95,2136.5,2136.5,8546,427.3,640.95,2136.5
164981,Oras Murgeni,2948000,1244.55,1244.55,4148.5,4148.5,16594,829.7,1244.55,4148.5
165069,Oltenesti,2949000,406.95,406.95,1356.5,1356.5,5426,271.3,406.95,1356.5
165130,Osesti,2950000,516.6,516.6,1722,1722,6888,344.4,516.6,1722
165185,Padureni,2951000,610.65,610.65,2035.5,2035.5,8142,407.1,610.65,2035.5
165274,Perieni,2952000,562.35,562.35,1874.5,1874.5,7498,374.9,562.35,1874.5
165336,Poienesti,2953000,440.25,440.25,1467.5,1467.5,5870,293.5,440.25,1467.5
165416,Pogana,2954000,500.85,500.85,1669.5,1669.5,6678,333.9,500.85,1669.5
165470,Puiesti,2955000,744.9,744.9,2483,2483,9932,496.6,744.9,2483
165611,Pungesti,2956000,506.1,506.1,1687,1687,6748,337.4,506.1,1687
165719,Rebricea,2957000,564,564,1880,1880,7520,376,564,1880
165817,Rosiesti,2958000,490.35,490.35,1634.5,1634.5,6538,326.9,490.35,1634.5
165899,Solesti,2959000,575.55,575.55,1918.5,1918.5,7674,383.7,575.55,1918.5
165979,Stanilesti,2960000,836.7,836.7,2789,2789,11156,557.8,836.7,2789
166057,Stefan Cel Mare,2961000,525.75,525.75,1752.5,1752.5,7010,350.5,525.75,1752.5
166137,Suletea,2962000,356.85,356.85,1189.5,1189.5,4758,237.9,356.85,1189.5
166182,Tanacu,2963000,311.7,311.7,1039,1039,4156,207.8,311.7,1039
166235,Tacuta,2964000,506.25,506.25,1687.5,1687.5,6750,337.5,506.25,1687.5
166315,Tatarani,2965000,334.5,334.5,1115,1115,4460,223,334.5,1115
166413,Todiresti,2966000,503.55,503.55,1678.5,1678.5,6714,335.7,503.55,1678.5
166529,Tutova,2967000,583.35,583.35,1944.5,1944.5,7778,388.9,583.35,1944.5
166636,Valeni,2968000,758.85,758.85,2529.5,2529.5,10118,505.9,758.85,2529.5
166672,Vetrisoaia,2969000,478.95,478.95,1596.5,1596.5,6386,319.3,478.95,1596.5
166707,Viisoara,2970000,272.55,272.55,908.5,908.5,3634,181.7,272.55,908.5
166770,Vinderei,2971000,626.7,626.7,2089,2089,8356,417.8,626.7,2089
166869,Voinesti,2972000,609.15,609.15,2030.5,2030.5,8122,406.1,609.15,2030.5
166985,Vulturesti,2973000,333,333,1110,1110,4440,222,333,1110
167035,Vutcani,2974000,300.9,300.9,1003,1003,4012,200.6,300.9,1003
167071,Zapodeni,2975000,574.35,574.35,1914.5,1914.5,7658,382.9,574.35,1914.5
167179,Zorleni,2976000,1482.6,1482.6,4942,4942,19768,988.4,1482.6,4942
167222,Ibanesti,2977000,238.5,238.5,795,795,3180,159,238.5,795
167231,Fruntiseni,2978000,284.1,284.1,947,947,3788,189.4,284.1,947
167240,Rafaila,2979000,311.25,311.25,1037.5,1037.5,4150,207.5,311.25,1037.5
167259,Pogonesti,2980000,261.9,261.9,873,873,3492,174.6,261.9,873
167268,Ciocani,2981000,256.5,256.5,855,855,3420,171,256.5,855
167277,Cozmesti,2982000,356.1,356.1,1187,1187,4748,237.4,356.1,1187
167286,Dodesti,2983000,269.4,269.4,898,898,3592,179.6,269.4,898
167295,Feresti,2984000,326.1,326.1,1087,1087,4348,217.4,326.1,1087
167302,Muntenii De Sus,2985000,644.55,644.55,2148.5,2148.5,8594,429.7,644.55,2148.5
167311,Pochidia,2986000,258.15,258.15,860.5,860.5,3442,172.1,258.15,860.5
167320,Puscasi,2987000,551.25,551.25,1837.5,1837.5,7350,367.5,551.25,1837.5
167473,Municipiul Ramnicu Valcea,2988000,17824.8,17824.8,59416,59416,237664,11883.2,17824.8,59416
167641,Oras Baile Govora,2989000,430.2,430.2,1434,1434,5736,286.8,430.2,1434
167696,Oras Baile Olanesti,2990000,684.45,684.45,2281.5,2281.5,9126,456.3,684.45,2281.5
167794,Oras Brezoi,2991000,1082.1,1082.1,3607,3607,14428,721.4,1082.1,3607
167909,Oras Calimanesti,2992000,1328.55,1328.55,4428.5,4428.5,17714,885.7,1328.55,4428.5
167981,Municipiul Dragasani,2993000,3147.9,3147.9,10493,10493,41972,2098.6,3147.9,10493
168041,Oras Horezu,2994000,1053.15,1053.15,3510.5,3510.5,14042,702.1,1053.15,3510.5
168130,Oras Ocnele Mari,2995000,524.7,524.7,1749,1749,6996,349.8,524.7,1749
168229,Alunu,2996000,661.35,661.35,2204.5,2204.5,8818,440.9,661.35,2204.5
168309,Amarasti,2997000,271.8,271.8,906,906,3624,181.2,271.8,906
168372,Oras Babeni,2998000,1409.7,1409.7,4699,4699,18796,939.8,1409.7,4699
168452,Oras Balcesti,2999000,780.3,780.3,2601,2601,10404,520.2,780.3,2601
168559,Barbatesti,3000000,507.3,507.3,1691,1691,6764,338.2,507.3,1691
168602,Oras Berbesti,3001000,835.5,835.5,2785,2785,11140,557,835.5,2785
168675,Berislavesti,3002000,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5
168755,Boisoara,3003000,196.95,196.95,656.5,656.5,2626,131.3,196.95,656.5
168791,Budesti,3004000,894.6,894.6,2982,2982,11928,596.4,894.6,2982
168880,Bujoreni,3005000,735.3,735.3,2451,2451,9804,490.2,735.3,2451
168960,Bunesti,3006000,421.5,421.5,1405,1405,5620,281,421.5,1405
169039,Cernisoara,3007000,553.35,553.35,1844.5,1844.5,7378,368.9,553.35,1844.5
169119,Caineni,3008000,377.1,377.1,1257,1257,5028,251.4,377.1,1257
169182,Copaceni,3009000,416.4,416.4,1388,1388,5552,277.6,416.4,1388
169253,Costesti,3010000,485.4,485.4,1618,1618,6472,323.6,485.4,1618
169306,Creteni,3011000,333.45,333.45,1111.5,1111.5,4446,222.3,333.45,1111.5
169351,Daesti,3012000,459,459,1530,1530,6120,306,459,1530
169404,Danicei,3013000,306.9,306.9,1023,1023,4092,204.6,306.9,1023
169547,Dragoesti,3014000,301.2,301.2,1004,1004,4016,200.8,301.2,1004
169583,Fauresti,3015000,219.45,219.45,731.5,731.5,2926,146.3,219.45,731.5
169681,Fartatesti,3016000,580.95,580.95,1936.5,1936.5,7746,387.3,580.95,1936.5
169896,Francesti,3017000,802.5,802.5,2675,2675,10700,535,802.5,2675
169994,Galicea,3018000,576.45,576.45,1921.5,1921.5,7686,384.3,576.45,1921.5
170097,Ghioroiu,3019000,233.7,233.7,779,779,3116,155.8,233.7,779
170168,Glavile,3020000,295.05,295.05,983.5,983.5,3934,196.7,295.05,983.5
170220,Golesti,3021000,386.25,386.25,1287.5,1287.5,5150,257.5,386.25,1287.5
170346,Gradistea,3022000,400.5,400.5,1335,1335,5340,267,400.5,1335
170444,Gusoeni,3023000,220.5,220.5,735,735,2940,147,220.5,735
170514,Ionesti,3024000,630.45,630.45,2101.5,2101.5,8406,420.3,630.45,2101.5
170612,Lalosu,3025000,372.9,372.9,1243,1243,4972,248.6,372.9,1243
170685,Ladesti,3026000,265.2,265.2,884,884,3536,176.8,265.2,884
170792,Lapusata,3027000,313.5,313.5,1045,1045,4180,209,313.5,1045
170872,Livezi,3028000,348.3,348.3,1161,1161,4644,232.2,348.3,1161
170952,Lungesti,3029000,472.8,472.8,1576,1576,6304,315.2,472.8,1576
171021,Malaia,3030000,273.45,273.45,911.5,911.5,3646,182.3,273.45,911.5
171067,Mateesti,3031000,476.7,476.7,1589,1589,6356,317.8,476.7,1589
171101,Maciuca,3032000,263.55,263.55,878.5,878.5,3514,175.7,263.55,878.5
171209,Madulari,3033000,216.3,216.3,721,721,2884,144.2,216.3,721
171272,Maldaresti,3034000,298.65,298.65,995.5,995.5,3982,199.1,298.65,995.5
171325,Mihaesti,3035000,1013.7,1013.7,3379,3379,13516,675.8,1013.7,3379
171469,Milcoiu,3036000,184.2,184.2,614,614,2456,122.8,184.2,614
171539,Muereasca,3037000,394.5,394.5,1315,1315,5260,263,394.5,1315
171628,Nicolae Balcescu,3038000,508.8,508.8,1696,1696,6784,339.2,508.8,1696
171806,Olanu,3039000,446.7,446.7,1489,1489,5956,297.8,446.7,1489
171879,Orlesti,3040000,432.6,432.6,1442,1442,5768,288.4,432.6,1442
171931,Otesani,3041000,405,405,1350,1350,5400,270,405,1350
171995,Pausesti,3042000,391.65,391.65,1305.5,1305.5,5222,261.1,391.65,1305.5
172082,Pausesti-Maglasi,3043000,601.95,601.95,2006.5,2006.5,8026,401.3,601.95,2006.5
172153,Perisani,3044000,340.5,340.5,1135,1135,4540,227,340.5,1135
172279,Pesceana,3045000,246.15,246.15,820.5,820.5,3282,164.1,246.15,820.5
172340,Pietrari,3046000,443.1,443.1,1477,1477,5908,295.4,443.1,1477
172377,Popesti,3047000,455.85,455.85,1519.5,1519.5,6078,303.9,455.85,1519.5
172457,Prundeni,3048000,619.5,619.5,2065,2065,8260,413,619.5,2065
172509,Racovita,3049000,270.3,270.3,901,901,3604,180.2,270.3,901
172581,Roesti,3050000,321.45,321.45,1071.5,1071.5,4286,214.3,321.45,1071.5
172698,Rosiile,3051000,378.15,378.15,1260.5,1260.5,5042,252.1,378.15,1260.5
172812,Runcu,3052000,140.25,140.25,467.5,467.5,1870,93.5,140.25,467.5
172894,Salatrucel,3053000,322.35,322.35,1074.5,1074.5,4298,214.9,322.35,1074.5
172947,Scundu,3054000,297.6,297.6,992,992,3968,198.4,297.6,992
172992,Sinesti,3055000,372.75,372.75,1242.5,1242.5,4970,248.5,372.75,1242.5
173061,Slatioara,3056000,506.7,506.7,1689,1689,6756,337.8,506.7,1689
173132,Stanesti,3057000,180.6,180.6,602,602,2408,120.4,180.6,602
173230,Stoenesti,3058000,521.85,521.85,1739.5,1739.5,6958,347.9,521.85,1739.5
173374,Stoilesti,3059000,573.15,573.15,1910.5,1910.5,7642,382.1,573.15,1910.5
173533,Stroesti,3060000,414.15,414.15,1380.5,1380.5,5522,276.1,414.15,1380.5
173597,Sutesti,3061000,325.65,325.65,1085.5,1085.5,4342,217.1,325.65,1085.5
173686,Sirineasa,3062000,354,354,1180,1180,4720,236,354,1180
173748,Stefanesti,3063000,489.9,489.9,1633,1633,6532,326.6,489.9,1633
173793,Susani,3064000,483.3,483.3,1611,1611,6444,322.2,483.3,1611
173855,Tetoiu,3065000,369.6,369.6,1232,1232,4928,246.4,369.6,1232
173935,Tomsani,3066000,559.95,559.95,1866.5,1866.5,7466,373.3,559.95,1866.5
174021,Vaideeni,3067000,598.2,598.2,1994,1994,7976,398.8,598.2,1994
174085,Valea Mare,3068000,392.4,392.4,1308,1308,5232,261.6,392.4,1308
174156,Vladesti,3069000,468.45,468.45,1561.5,1561.5,6246,312.3,468.45,1561.5
174218,Voicesti,3070000,236.4,236.4,788,788,3152,157.6,236.4,788
174254,Voineasa,3071000,234.9,234.9,783,783,3132,156.6,234.9,783
174290,Zatreni,3072000,348.9,348.9,1163,1163,4652,232.6,348.9,1163
174496,Titesti,3073000,120.6,120.6,402,402,1608,80.4,120.6,402
174502,Diculesti,3074000,291.45,291.45,971.5,971.5,3886,194.3,291.45,971.5
174511,Lacusteni,3075000,212.4,212.4,708,708,2832,141.6,212.4,708
174520,Mitrofani,3076000,141.6,141.6,472,472,1888,94.4,141.6,472
174744,Municipiul Focsani,3077000,14171.1,14171.1,47237,47237,188948,9447.4,14171.1,47237
174780,Campineanca,3078000,601.65,601.65,2005.5,2005.5,8022,401.1,601.65,2005.5
174824,Golesti,3079000,679.5,679.5,2265,2265,9060,453,679.5,2265
174860,Municipiul Adjud,3080000,3082.05,3082.05,10273.5,10273.5,41094,2054.7,3082.05,10273.5
174922,Oras Marasesti,3081000,2016.15,2016.15,6720.5,6720.5,26882,1344.1,2016.15,6720.5
175019,Oras Odobesti,3082000,1447.35,1447.35,4824.5,4824.5,19298,964.9,1447.35,4824.5
175055,Oras Panciu,3083000,1394.25,1394.25,4647.5,4647.5,18590,929.5,1394.25,4647.5
175126,Andreiasu De Jos,3084000,286.65,286.65,955.5,955.5,3822,191.1,286.65,955.5
175206,Balesti,3085000,300.6,300.6,1002,1002,4008,200.4,300.6,1002
175224,Barsesti,3086000,215.25,215.25,717.5,717.5,2870,143.5,215.25,717.5
175260,Boghesti,3087000,239.55,239.55,798.5,798.5,3194,159.7,239.55,798.5
175368,Bolotesti,3088000,726.6,726.6,2422,2422,9688,484.4,726.6,2422
175439,Bordesti,3089000,265.95,265.95,886.5,886.5,3546,177.3,265.95,886.5
175466,Brosteni,3090000,340.65,340.65,1135.5,1135.5,4542,227.1,340.65,1135.5
175509,Chiojdeni,3091000,375.6,375.6,1252,1252,5008,250.4,375.6,1252
175590,Ciorasti,3092000,456.45,456.45,1521.5,1521.5,6086,304.3,456.45,1521.5
175670,Campuri,3093000,574.2,574.2,1914,1914,7656,382.8,574.2,1914
175732,Carligele,3094000,444.15,444.15,1480.5,1480.5,5922,296.1,444.15,1480.5
175787,Corbita,3095000,273.6,273.6,912,912,3648,182.4,273.6,912
175885,Cotesti,3096000,730.2,730.2,2434,2434,9736,486.8,730.2,2434
175938,Dumbraveni,3097000,670.2,670.2,2234,2234,8936,446.8,670.2,2234
175983,Dumitresti,3098000,700.05,700.05,2333.5,2333.5,9334,466.7,700.05,2333.5
176150,Fitionesti,3099000,406.65,406.65,1355.5,1355.5,5422,271.1,406.65,1355.5
176212,Garoafa,3100000,716.7,716.7,2389,2389,9556,477.8,716.7,2389
176301,Gugesti,3101000,1009.95,1009.95,3366.5,3366.5,13466,673.3,1009.95,3366.5
176338,Gura Calitei,3102000,408.6,408.6,1362,1362,5448,272.4,408.6,1362
176445,Homocea,3103000,1165.5,1165.5,3885,3885,15540,777,1165.5,3885
176506,Jaristea,3104000,634.65,634.65,2115.5,2115.5,8462,423.1,634.65,2115.5
176551,Jitia,3105000,247.05,247.05,823.5,823.5,3294,164.7,247.05,823.5
176613,Maicanesti,3106000,704.55,704.55,2348.5,2348.5,9394,469.7,704.55,2348.5
176686,Mera,3107000,624.75,624.75,2082.5,2082.5,8330,416.5,624.75,2082.5
176748,Milcovul,3108000,541.95,541.95,1806.5,1806.5,7226,361.3,541.95,1806.5
176793,Movilita,3109000,580.95,580.95,1936.5,1936.5,7746,387.3,580.95,1936.5
176855,Nanesti,3110000,363.15,363.15,1210.5,1210.5,4842,242.1,363.15,1210.5
176891,Naruja,3111000,290.55,290.55,968.5,968.5,3874,193.7,290.55,968.5
176944,Nereju,3112000,692.85,692.85,2309.5,2309.5,9238,461.9,692.85,2309.5
177003,Nistoresti,3113000,341.4,341.4,1138,1138,4552,227.6,341.4,1138
177101,Paltin,3114000,309.75,309.75,1032.5,1032.5,4130,206.5,309.75,1032.5
177236,Paunesti,3115000,1016.4,1016.4,3388,3388,13552,677.6,1016.4,3388
177263,Poiana Cristei,3116000,415.95,415.95,1386.5,1386.5,5546,277.3,415.95,1386.5
177352,Pufesti,3117000,646.5,646.5,2155,2155,8620,431,646.5,2155
177405,Racoasa,3118000,493.35,493.35,1644.5,1644.5,6578,328.9,493.35,1644.5
177469,Reghiu,3119000,353.1,353.1,1177,1177,4708,235.4,353.1,1177
177557,Ruginesti,3120000,644.4,644.4,2148,2148,8592,429.6,644.4,2148
177600,Sihlea,3121000,800.25,800.25,2667.5,2667.5,10670,533.5,800.25,2667.5
177655,Slobozia Bradului,3122000,1192.35,1192.35,3974.5,3974.5,15898,794.9,1192.35,3974.5
177726,Slobozia Ciorasti,3123000,309.3,309.3,1031,1031,4124,206.2,309.3,1031
177762,Soveja,3124000,338.7,338.7,1129,1129,4516,225.8,338.7,1129
177799,Straoane,3125000,550.5,550.5,1835,1835,7340,367,550.5,1835
177842,Suraia,3126000,918.6,918.6,3062,3062,12248,612.4,918.6,3062
177879,Tanasoaia,3127000,324.6,324.6,1082,1082,4328,216.4,324.6,1082
177986,Tataranu,3128000,690.75,690.75,2302.5,2302.5,9210,460.5,690.75,2302.5
178046,Tamboesti,3129000,493.2,493.2,1644,1644,6576,328.8,493.2,1644
178117,Tulnici,3130000,625.95,625.95,2086.5,2086.5,8346,417.3,625.95,2086.5
178180,Tifesti,3131000,774.6,774.6,2582,2582,10328,516.4,774.6,2582
178279,Urechesti,3132000,412.2,412.2,1374,1374,5496,274.8,412.2,1374
178313,Valea Sarii,3133000,297.45,297.45,991.5,991.5,3966,198.3,297.45,991.5
178377,Vidra,3134000,1107,1107,3690,3690,14760,738,1107,3690
178475,Vintileasca,3135000,311.25,311.25,1037.5,1037.5,4150,207.5,311.25,1037.5
178545,Vizantea-Livezi,3136000,618.45,618.45,2061.5,2061.5,8246,412.3,618.45,2061.5
178607,Vanatori,3137000,985.65,985.65,3285.5,3285.5,13142,657.1,985.65,3285.5
178689,Vartescoiu,3138000,530.85,530.85,1769.5,1769.5,7078,353.9,530.85,1769.5
178750,Vrancioaia,3139000,421.35,421.35,1404.5,1404.5,5618,280.9,421.35,1404.5
178821,Vulturu,3140000,1301.25,1301.25,4337.5,4337.5,17350,867.5,1301.25,4337.5
178885,Negrilesti,3141000,251.7,251.7,839,839,3356,167.8,251.7,839
178894,Ploscuteni,3142000,482.25,482.25,1607.5,1607.5,6430,321.5,482.25,1607.5
178901,Popesti,3143000,454.95,454.95,1516.5,1516.5,6066,303.3,454.95,1516.5
178910,Paulesti,3144000,296.1,296.1,987,987,3948,197.4,296.1,987
178929,Biliesti,3145000,375.15,375.15,1250.5,1250.5,5002,250.1,375.15,1250.5
178938,Gologanu,3146000,462.75,462.75,1542.5,1542.5,6170,308.5,462.75,1542.5
178947,Obrejita,3147000,240,240,800,800,3200,160,240,800
178956,Rastoaca,3148000,368.25,368.25,1227.5,1227.5,4910,245.5,368.25,1227.5
178965,Spulber,3149000,202.05,202.05,673.5,673.5,2694,134.7,202.05,673.5
179132,Municipiul Bucuresti,3150000,316109.85,316109.85,1053699.5,1053699.5,4214798,210739.9,316109.85,1053699.5
179221,Oras Bragadiru,3151000,2578.95,2578.95,8596.5,8596.5,34386,1719.3,2578.95,8596.5
179249,Chiajna,3152000,2567.4,2567.4,8558,8558,34232,1711.6,2567.4,8558
179285,Oras Chitila,3153000,2254.65,2254.65,7515.5,7515.5,30062,1503.1,2254.65,7515.5
179310,Dobroesti,3154000,1332.9,1332.9,4443,4443,17772,888.6,1332.9,4443
179347,Glina,3155000,1212.3,1212.3,4041,4041,16164,808.2,1212.3,4041
179383,Jilava,3156000,1559.55,1559.55,5198.5,5198.5,20794,1039.7,1559.55,5198.5
179409,Oras Magurele,3157000,1554.75,1554.75,5182.5,5182.5,20730,1036.5,1554.75,5182.5
179463,Mogosoaia,3158000,1170,1170,3900,3900,15600,780,1170,3900
179481,Oras Otopeni,3159000,2259.15,2259.15,7530.5,7530.5,30122,1506.1,2259.15,7530.5
179515,Oras Pantelimon,3160000,4028.85,4028.85,13429.5,13429.5,53718,2685.9,4028.85,13429.5
179533,Oras Popesti Leordeni,3161000,4181.85,4181.85,13939.5,13939.5,55758,2787.9,4181.85,13939.5
179551,Oras Voluntari,3162000,6079.95,6079.95,20266.5,20266.5,81066,4053.3,6079.95,20266.5
179588,Copaceni,3163000,401.1,401.1,1337,1337,5348,267.4,401.1,1337
179604,Poienile Izei,3164000,132.6,132.6,442,442,1768,88.4,132.6,442
179613,Sieu,3165000,355.5,355.5,1185,1185,4740,237,355.5,1185
179622,Grosii Tiblesului,3166000,316.05,316.05,1053.5,1053.5,4214,210.7,316.05,1053.5
